topic number,doc id,relevance score,query,question,narrative
1,zi0lc3lp,2,coronavirus origin,what is the origin of COVID-19,"seeking range of information about the SARS-CoV-2 virus's origin, including its evolution, animal source, and first transmission into humans"
1,zk44e4qy,1,coronavirus origin,what is the origin of COVID-19,"seeking range of information about the SARS-CoV-2 virus's origin, including its evolution, animal source, and first transmission into humans"
1,zu46bdpu,2,coronavirus origin,what is the origin of COVID-19,"seeking range of information about the SARS-CoV-2 virus's origin, including its evolution, animal source, and first transmission into humans"
1,zz24hrva,1,coronavirus origin,what is the origin of COVID-19,"seeking range of information about the SARS-CoV-2 virus's origin, including its evolution, animal source, and first transmission into humans"
2,04awj06g,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,0jm73t0s,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,0pad22hz,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,0wspp086,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,0y62eqdx,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,15slu3kk,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,1dq91x2r,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,1igz6i8u,1,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,1k3d3o2q,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,1srvj9s9,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,1vhprok9,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,24pp67fw,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,2aj28g8q,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,3tow59gc,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,3xw4qjoy,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,3yzxljjf,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,4j47etsu,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,5b9xjvwm,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,5m4lppi4,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,5sqd4sex,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,6baa8yta,1,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,6f0l6c0e,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
2,6hpt1763,2,coronavirus response to weather changes,how does the coronavirus respond to changes in the weather,seeking range of information about the SARS-CoV-2 virus viability in different weather/climate conditions as well as information related to transmission of the virus in different climate conditions
